,provinsi,kabupaten,ibukota,hektar,penduduk,density
142,Lampung,Kabupaten Lampung Timur,Sukadana,532503.0,1113976.0,209.1961923219212
143,Lampung,Kabupaten Lampung Utara,Kotabumi,272587.0,885591.0,324.883798567063
144,Lampung,Kabupaten Mesuji,Mesuji,218400.0,315813.0,144.60302197802199
145,Lampung,Kabupaten Pesawaran,Gedong Tataan,224351.0,546160.0,243.43996683767844
146,Lampung,Kabupaten Pesisir Barat,Krui,290723.0,155964.0,53.64694227838871
147,Lampung,Kabupaten Pringsewu,Pringsewu,62500.0,421180.0,673.888
148,Lampung,Kabupaten Tanggamus,Kota Agung,302064.0,640588.0,212.07028973992269
149,Lampung,Kabupaten Tulang Bawang,Menggala,346632.0,419427.0,121.00065775808349
150,Lampung,Kabupaten Tulang Bawang Barat,Tulang Bawang Tengah,120100.0,268119.0,223.2464612822648
151,Lampung,Kabupaten Way Kanan,Blambangan Umpu,392163.0,479256.0,122.20836743904958
152,Lampung,Kota Bandar Lampung,-,29600.0,1175397.0,3970.935810810811
153,Lampung,Kota Metro,-,6179.0,165368.0,2676.2906619194046
154,Banten,Kabupaten Lebak,Rangkasbitung,342656.0,1222258.0,356.70118135973104
155,Banten,Kabupaten Pandeglang,Pandeglang,274689.0,1175148.0,427.810360079945
156,Banten,Kabupaten Serang,Ciruas,173428.0,1435003.0,827.43443965219
157,Banten,Kabupaten Tangerang,Tigaraksa,101186.0,2619803.0,2589.0963176724053
